"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"2196","Derka stajenna HKM z rozcięciami 1200D 340g granatowa","Derka stajenna, zimowa firmy HKM. Wykonana z oddychającego materiału chroniącego od wiatru. Materiał o granulacji 1200d gwarantuje wysoką wytrzymałość oraz odporność na podarcie. Posiada wypełnienie watą poliestrową w 340g. Wyposażona w regulowane zapięci","309.00 PLN","231.75 PLN","https://www.pegazshop.pl/derka-stajenna-hkm-z-rozcięciami-1200d-340g-granatowa-2196.html#/rozmiar-155_cm/kolor-granatowy","http://www.pegazshop.pl/63948/derka-stajenna-hkm-z-rozcięciami-1200d-340g-granatowa.jpg,http://www.pegazshop.pl/90226/derka-stajenna-hkm-z-rozcięciami-1200d-340g-granatowa.jpg","HKM","4000315782376","19356900.003"
"2196","Derka stajenna HKM z rozcięciami 1200D 340g granatowa","Derka stajenna, zimowa firmy HKM. Wykonana z oddychającego materiału chroniącego od wiatru. Materiał o granulacji 1200d gwarantuje wysoką wytrzymałość oraz odporność na podarcie. Posiada wypełnienie watą poliestrową w 340g. Wyposażona w regulowane zapięci","309.00 PLN","231.75 PLN","https://www.pegazshop.pl/derka-stajenna-hkm-z-rozcięciami-1200d-340g-granatowa-2196.html#/rozmiar-165_cm/kolor-granatowy","http://www.pegazshop.pl/63949/derka-stajenna-hkm-z-rozcięciami-1200d-340g-granatowa.jpg,http://www.pegazshop.pl/90227/derka-stajenna-hkm-z-rozcięciami-1200d-340g-granatowa.jpg","HKM","4000315782376","19356900.003"
"2197","Derka zimowa padokowa Horze antracytowa","Derka zimowa, padokowa firmy Horze. Wodoodporna, mocna, trwała derka wykonana z materiału ripstop 600D. Idealna do stosowania w okresie jesieni i zimy. Posiada wypełnienie 200g. Zapinana na 2 klamry z przodu oraz 2 pasy krzyżowe pod brzuchem.","379.00 PLN","284.25 PLN","https://www.pegazshop.pl/derka-zimowa-horze-antracytowa-2197.html#/rozmiar-135_cm/kolor-antracytowy","http://www.pegazshop.pl/2197/derka-zimowa-horze-antracytowa.jpg","Horze","6438076212951","24551-ODB-135"
"2201","Derka stajenna Eskadron Ripstop 200g granatowa","Derka padokowa firmy Eskadron. Wykonana z oddychającego i wodoodpornego materiału Ripstop z wypełnieniem 200gr. Świetnie dopasowuje się do kształtu konia. Zapinana z przodu na klamry, oraz pod brzuchem na pas krzyżowy. Dodatkowo w okolicy kłębu podszyta f","459.00 PLN","459.00 PLN","https://www.pegazshop.pl/derka-stajenna-eskadron-ripstop-200g-granatowa-2201.html#/rozmiar-l/kolor-granatowy","http://www.pegazshop.pl/36395/derka-stajenna-eskadron-ripstop-200g-granatowa.jpg","Eskadron","4047182461805","141001614 L"
"2201","Derka stajenna Eskadron Ripstop 200g granatowa","Derka padokowa firmy Eskadron. Wykonana z oddychającego i wodoodpornego materiału Ripstop z wypełnieniem 200gr. Świetnie dopasowuje się do kształtu konia. Zapinana z przodu na klamry, oraz pod brzuchem na pas krzyżowy. Dodatkowo w okolicy kłębu podszyta f","459.00 PLN","459.00 PLN","https://www.pegazshop.pl/derka-stajenna-eskadron-ripstop-200g-granatowa-2201.html#/rozmiar-xl/kolor-granatowy","http://www.pegazshop.pl/37030/derka-stajenna-eskadron-ripstop-200g-granatowa.jpg,http://www.pegazshop.pl/86933/derka-stajenna-eskadron-ripstop-200g-granatowa.jpg","Eskadron","4047182461805","141001614 L"
"2201","Derka stajenna Eskadron Ripstop 200g granatowa","Derka padokowa firmy Eskadron. Wykonana z oddychającego i wodoodpornego materiału Ripstop z wypełnieniem 200gr. Świetnie dopasowuje się do kształtu konia. Zapinana z przodu na klamry, oraz pod brzuchem na pas krzyżowy. Dodatkowo w okolicy kłębu podszyta f","459.00 PLN","459.00 PLN","https://www.pegazshop.pl/derka-stajenna-eskadron-ripstop-200g-granatowa-2201.html#/rozmiar-s/kolor-granatowy","http://www.pegazshop.pl/37029/derka-stajenna-eskadron-ripstop-200g-granatowa.jpg,http://www.pegazshop.pl/86932/derka-stajenna-eskadron-ripstop-200g-granatowa.jpg","Eskadron","4047182461805","141001614 L"
"2201","Derka stajenna Eskadron Ripstop 200g granatowa","Derka padokowa firmy Eskadron. Wykonana z oddychającego i wodoodpornego materiału Ripstop z wypełnieniem 200gr. Świetnie dopasowuje się do kształtu konia. Zapinana z przodu na klamry, oraz pod brzuchem na pas krzyżowy. Dodatkowo w okolicy kłębu podszyta f","459.00 PLN","459.00 PLN","https://www.pegazshop.pl/derka-stajenna-eskadron-ripstop-200g-granatowa-2201.html#/rozmiar-m/kolor-granatowy","http://www.pegazshop.pl/37028/derka-stajenna-eskadron-ripstop-200g-granatowa.jpg,http://www.pegazshop.pl/86931/derka-stajenna-eskadron-ripstop-200g-granatowa.jpg","Eskadron","4047182461805","141001614 L"
"2355","Zestaw popręg z fartuchem i napierśnik Kavalkade Secure X skórzany czarny","Zestaw popręg z fartuchem i napierśnik Secure X marki Kavalkade o anatomicznym kształcie. Napierśnikiem pozwala na lepsze dopasowanie, zapobiegając zaczepieniu się konia o pasy i gwarantując mu bezpieczeństwo. Fartuch i napierśnik wykonane z wyjątkowo miękkiej skóry, która gwarantuje najwyższy komfort. Wyposażony w potrójne elastyczne gumy po obu stronach.","1099.00 PLN","1099.00 PLN","https://www.pegazshop.pl/zestaw-popręg-z-fartuchem-i-napierśnik-kavalkade-secure-x-skórzany-czarny-2355.html#/rozmiar-130_cm/kolor-czarny","http://www.pegazshop.pl/2346/zestaw-popręg-z-fartuchem-i-napierśnik-kavalkade-secure-x-skórzany-czarny.jpg,http://www.pegazshop.pl/2347/zestaw-popręg-z-fartuchem-i-napierśnik-kavalkade-secure-x-skórzany-czarny.jpg","Kavalkade","4055114020426","360231300200"
"2449","Derka Eskadron Platinum Waffle gold, złota 2012","Derka Eskadron z kolekcji Platinum 2012. Wykonana z wysokiej jakości bawełny o strukturze plastra miodu. Materiał dzięki swojej strukturze zapewnia świetną cyrkulację powietrza, świetnie chłonie wilgoć oraz bardzo szybko wysycha. Ekskluzywna derka, obszyt","365.00 PLN","255.50 PLN","https://www.pegazshop.pl/derka-eskadron-platinum-waffle-gold-złota-2012-2449.html#/rozmiar-xl/kolor-gold","http://www.pegazshop.pl/36006/derka-eskadron-platinum-waffle-gold-złota-2012.jpg,http://www.pegazshop.pl/36007/derka-eskadron-platinum-waffle-gold-złota-2012.jpg","Eskadron","4047182671655","134904421 XL 2012"
"2467","Derka polarowa Eskadron double coffee-vanilla-berry, paski lila-brąz-ecru AW2011","Derka polarowa z kolekcji Eskadron Coffee-Berry-Apricot, jesień-zima 2011. Stylowa, wykonana z wysokiej jakości polaru. Dodatkowo zapinana pasami krzyżowymi pod brzuchem.  Idealnie nadaje się jako derka transportowa, turniejowa jak i jako derka potreningo","415.00 PLN","311.25 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011-2467.html#/rozmiar-l/kolor-coffee_vanilla_berry","http://www.pegazshop.pl/36213/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/36214/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg","Eskadron","4047182576097","138872483 L 2011"
"2467","Derka polarowa Eskadron double coffee-vanilla-berry, paski lila-brąz-ecru AW2011","Derka polarowa z kolekcji Eskadron Coffee-Berry-Apricot, jesień-zima 2011. Stylowa, wykonana z wysokiej jakości polaru. Dodatkowo zapinana pasami krzyżowymi pod brzuchem.  Idealnie nadaje się jako derka transportowa, turniejowa jak i jako derka potreningo","415.00 PLN","311.25 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011-2467.html#/rozmiar-xl/kolor-coffee_vanilla_berry","http://www.pegazshop.pl/36219/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/36220/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/58941/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/85161/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/85162/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg","Eskadron","4047182576097","138872483 L 2011"
"2467","Derka polarowa Eskadron double coffee-vanilla-berry, paski lila-brąz-ecru AW2011","Derka polarowa z kolekcji Eskadron Coffee-Berry-Apricot, jesień-zima 2011. Stylowa, wykonana z wysokiej jakości polaru. Dodatkowo zapinana pasami krzyżowymi pod brzuchem.  Idealnie nadaje się jako derka transportowa, turniejowa jak i jako derka potreningo","415.00 PLN","311.25 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011-2467.html#/rozmiar-m/kolor-coffee_vanilla_berry","http://www.pegazshop.pl/36215/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/36216/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/58938/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/85157/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/85158/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg","Eskadron","4047182576097","138872483 L 2011"
"2467","Derka polarowa Eskadron double coffee-vanilla-berry, paski lila-brąz-ecru AW2011","Derka polarowa z kolekcji Eskadron Coffee-Berry-Apricot, jesień-zima 2011. Stylowa, wykonana z wysokiej jakości polaru. Dodatkowo zapinana pasami krzyżowymi pod brzuchem.  Idealnie nadaje się jako derka transportowa, turniejowa jak i jako derka potreningo","415.00 PLN","311.25 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011-2467.html#/rozmiar-s/kolor-coffee_vanilla_berry","http://www.pegazshop.pl/36217/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/36218/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/58939/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/58940/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/85159/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg,http://www.pegazshop.pl/85160/derka-polarowa-eskadron-double-coffee-vanilla-berry-paski-lila-brąz-ecru-aw2011.jpg","Eskadron","4047182576097","138872483 L 2011"
"2473","Derka Schockemoehle polarowa M szara","Derka polarowa firmy Schockemoehle.","396.00 PLN","277.20 PLN","https://www.pegazshop.pl/derka-schockemoehle-polarowa-m-szara-2473.html#/rozmiar-125_cm/kolor-szary","http://www.pegazshop.pl/38578/derka-schockemoehle-polarowa-m-szara.jpg","Schockemohle","4047791045571","1730-00003 125 GREYM"
"2473","Derka Schockemoehle polarowa M szara","Derka polarowa firmy Schockemoehle.","396.00 PLN","277.20 PLN","https://www.pegazshop.pl/derka-schockemoehle-polarowa-m-szara-2473.html#/rozmiar-165_cm/kolor-szary","http://www.pegazshop.pl/38579/derka-schockemoehle-polarowa-m-szara.jpg,http://www.pegazshop.pl/59156/derka-schockemoehle-polarowa-m-szara.jpg,http://www.pegazshop.pl/89086/derka-schockemoehle-polarowa-m-szara.jpg","Schockemohle","4047791045571","1730-00003 125 GREYM"
"2479","Derka Schockemoehle polarowa z kapturem szara","Derka polarowa z kapturem firmy Schockemoehle.","525.00 PLN","367.50 PLN","https://www.pegazshop.pl/derka-schockemoehle-polarowa-z-kapturem-szara-2479.html#/rozmiar-125_cm/kolor-szary","http://www.pegazshop.pl/38593/derka-schockemoehle-polarowa-z-kapturem-szara.jpg,http://www.pegazshop.pl/38594/derka-schockemoehle-polarowa-z-kapturem-szara.jpg,http://www.pegazshop.pl/38595/derka-schockemoehle-polarowa-z-kapturem-szara.jpg","Schockemohle","4047791063391","1730-00015 125"
"2484","Derka polarowa Eskadron CS Toulene choco, brązowa AW2010","Derka polarowa z kolekcji Eskadron Navy-Green, jesień-zima 2010. Wykonana z wysoko jakościowego polaru. Zdobiona emblematem kolekcji oraz kontrastową lamówką i sznureczkiem.  Idealnie nadaje się jako derka treningowa, na zawody, jak i do stajni.","429.00 PLN","300.30 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010-2484.html#/rozmiar-xl/kolor-choco","http://www.pegazshop.pl/35590/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/35591/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/35592/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg","Eskadron","4047182498986","131822965 XL 2010"
"2484","Derka polarowa Eskadron CS Toulene choco, brązowa AW2010","Derka polarowa z kolekcji Eskadron Navy-Green, jesień-zima 2010. Wykonana z wysoko jakościowego polaru. Zdobiona emblematem kolekcji oraz kontrastową lamówką i sznureczkiem.  Idealnie nadaje się jako derka treningowa, na zawody, jak i do stajni.","429.00 PLN","300.30 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010-2484.html#/rozmiar-m/kolor-choco","http://www.pegazshop.pl/35584/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/35585/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/35586/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/83980/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/83981/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/83982/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg","Eskadron","4047182498986","131822965 XL 2010"
"2484","Derka polarowa Eskadron CS Toulene choco, brązowa AW2010","Derka polarowa z kolekcji Eskadron Navy-Green, jesień-zima 2010. Wykonana z wysoko jakościowego polaru. Zdobiona emblematem kolekcji oraz kontrastową lamówką i sznureczkiem.  Idealnie nadaje się jako derka treningowa, na zawody, jak i do stajni.","429.00 PLN","300.30 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010-2484.html#/rozmiar-l/kolor-choco","http://www.pegazshop.pl/35581/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/35582/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/35583/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/83977/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/83978/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg,http://www.pegazshop.pl/83979/derka-polarowa-eskadron-cs-toulene-choco-brązowa-aw2010.jpg","Eskadron","4047182498986","131822965 XL 2010"
"2530","Derka polarowa Eskadron NG Bicross deep pink-navy, fuksja AW2014","Derka polarowa z kolekcji Eskadron Next Generation, jesień-zima 2014. Nowoczesna, ozdobiona motywem krzyża oraz przyciągającym uwagę napisem Eskadron wysadzanym ćwiekami. Dodatkowo okolice grzbietu pokryte syntetycznym futerkiem, które chroni przed obtarc","455.00 PLN","318.50 PLN","https://www.pegazshop.pl/derka-polarowa-eskadron-ng-bicross-deep-pink-navy-fuksja-aw2014-2530.html#/rozmiar-m/kolor-deep_pink_navy","http://www.pegazshop.pl/35836/derka-polarowa-eskadron-ng-bicross-deep-pink-navy-fuksja-aw2014.jpg,http://www.pegazshop.pl/35837/derka-polarowa-eskadron-ng-bicross-deep-pink-navy-fuksja-aw2014.jpg","Eskadron","4055377078745","134782647 M 2014"
"2548","Derka polarowa HKM Minnie Mouse granatowa-czerwona","Derka polarowa Minnie Mouse firmy HKM. Wykonana z wysokiej jakości materiału, który doskonale wchłania wilgoć oraz pot. Wyposażona w elastyczny pas wszyty wewnątrz, podszycie w kłębie oraz wiązanie pod ogonem. Wykonana w 100% z poliestru co gwarantuje łat","239.00 PLN","167.30 PLN","https://www.pegazshop.pl/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017-2548.html#/rozmiar-145_cm/kolor-granatowy_czerwony","http://www.pegazshop.pl/30311/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017.jpg,http://www.pegazshop.pl/30312/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017.jpg","HKM","4057052257643","101276930.003"
"2548","Derka polarowa HKM Minnie Mouse granatowa-czerwona","Derka polarowa Minnie Mouse firmy HKM. Wykonana z wysokiej jakości materiału, który doskonale wchłania wilgoć oraz pot. Wyposażona w elastyczny pas wszyty wewnątrz, podszycie w kłębie oraz wiązanie pod ogonem. Wykonana w 100% z poliestru co gwarantuje łat","239.00 PLN","167.30 PLN","https://www.pegazshop.pl/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017-2548.html#/rozmiar-125_cm/kolor-granatowy_czerwony","http://www.pegazshop.pl/30305/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017.jpg,http://www.pegazshop.pl/30306/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017.jpg,http://www.pegazshop.pl/59967/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017.jpg,http://www.pegazshop.pl/59968/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017.jpg,http://www.pegazshop.pl/73610/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017.jpg,http://www.pegazshop.pl/73611/derka-polarowa-hkm-minnie-mouse-granatowa-czerwona-2017.jpg","HKM","4057052257643","101276930.003"
"2708","Nauszniki Eskadron gold, złote 2012","Szydełkowe nauszniki z kolekcji Eskadron Platinium Edition 2012. Elegancie, z uszami wykonanymi z elastycznego materiału. Obszyte sznureczkiem. Ozdobione delikatnym haftem na uszach oraz logo kolekcji i diamencikami na czole. Wykonane z dużą dbałością o k","125.00 PLN","100.00 PLN","https://www.pegazshop.pl/nauszniki-eskadron-gold-złote-2012-2708.html#/rozmiar-pony/kolor-gold","http://www.pegazshop.pl/16522/nauszniki-eskadron-gold-złote-2012.jpg","Eskadron","5901646921832","460903221 P 2012"
"2715","Nauszniki Eskadron CS Artwork pepperred, czerwone SS2017","Szydełkowe nauszniki firmy Eskadron z kolekcji Classic Sport Wiosna/Lato2017 z uszami wykonanymi z elastycznego materiału. Ozdobną kontrastowymi sznureczkami, delikatnym haftem na uchu oraz emblematem kolekcji. Idealnie sprawdza się podczas codziennych tr","125.00 PLN","96.85 PLN","https://www.pegazshop.pl/nauszniki-eskadron-cs-artwork-pepperred-czerwone-ss2017-2715.html#/rozmiar-pony/kolor-pepperred","http://www.pegazshop.pl/2763/nauszniki-eskadron-cs-artwork-pepperred-czerwone-ss2017.jpg","Eskadron","4055377745531","460873254 P 2017"
"2715","Nauszniki Eskadron CS Artwork pepperred, czerwone SS2017","Szydełkowe nauszniki firmy Eskadron z kolekcji Classic Sport Wiosna/Lato2017 z uszami wykonanymi z elastycznego materiału. Ozdobną kontrastowymi sznureczkami, delikatnym haftem na uchu oraz emblematem kolekcji. Idealnie sprawdza się podczas codziennych tr","125.00 PLN","81.25 PLN","https://www.pegazshop.pl/nauszniki-eskadron-cs-artwork-pepperred-czerwone-ss2017-2715.html#/kolor-czerwony","http://www.pegazshop.pl/2763/nauszniki-eskadron-cs-artwork-pepperred-czerwone-ss2017.jpg","Eskadron","4055377745531","460873254 P 2017"
"2716","Nauszniki Eskadron Heritage Artwork mustangbrown, brązowe 2016","Szydełkowe nauszniki firmy Eskadron z kolekcji Heritage 2016. Uszy wykonane z elastycznego materiału. Ozdobną eleganckim sznureczkiem. Idealnie sprawdza się podczas codziennych treningów i na zwodach. Świetnie chroni przed owadami.","155.00 PLN","124.00 PLN","https://www.pegazshop.pl/nauszniki-eskadron-heritage-artwork-mustangbrown-brązowe-2016-2716.html#/rozmiar-full/kolor-mustangbrown","http://www.pegazshop.pl/18741/nauszniki-eskadron-heritage-artwork-mustangbrown-brązowe-2016.jpg","Eskadron","4055377554126","460863278 W 2016"
