"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"8797","Termobuty QHP Blake brązowe","Temobuty firmy QHP. Wykonane z wodoodpornej membramy. Świetnie sprawdzą się na mroźną zimę.","399.00 PLN","299.25 PLN","https://www.pegazshop.pl/termobuty-qhp-blake-brązowe-8797.html#/rozmiar-41/kolor-brązowy","http://www.pegazshop.pl/9519/termobuty-qhp-blake-brązowe.jpg,http://www.pegazshop.pl/9520/termobuty-qhp-blake-brązowe.jpg","Termobuty","QHP","8718369151265","7183 DBR 36"
"8849","Frak męski QHP Perry Black, czarny","Frak firmy QHP. Wykonany z lekko rozciągającego się materiału softshell. Dwie poziome kieszenie na suwak. Stylowa metalowa plakietka QHP nad kieszenią na piersi. Ozdobne zapięcie na guzik w prawej klapie.<br>Nadruk „Quality Horse Products” po prawej stronie. Dwa przyciski na każdym rękawie. Łatwe do czyszczenia, ponieważ można prać w pralce. Skład tkaniny: 50% poliester, 45% nylon, 5% elastan.","509.00 PLN","509.00 PLN","https://www.pegazshop.pl/frak-męski-qhp-perry-black-czarny-8849.html#/rozmiar-46/kolor-czarny","http://www.pegazshop.pl/9608/frak-męski-qhp-perry-black-czarny.jpg,http://www.pegazshop.pl/9609/frak-męski-qhp-perry-black-czarny.jpg","Fraki","QHP","8718369140634","8261 ZW 46"
"8849","Frak męski QHP Perry Black, czarny","Frak firmy QHP. Wykonany z lekko rozciągającego się materiału softshell. Dwie poziome kieszenie na suwak. Stylowa metalowa plakietka QHP nad kieszenią na piersi. Ozdobne zapięcie na guzik w prawej klapie.<br>Nadruk „Quality Horse Products” po prawej stronie. Dwa przyciski na każdym rękawie. Łatwe do czyszczenia, ponieważ można prać w pralce. Skład tkaniny: 50% poliester, 45% nylon, 5% elastan.","509.00 PLN","509.00 PLN","https://www.pegazshop.pl/frak-męski-qhp-perry-black-czarny-8849.html#/rozmiar-48/kolor-czarny","http://www.pegazshop.pl/9608/frak-męski-qhp-perry-black-czarny.jpg,http://www.pegazshop.pl/9609/frak-męski-qhp-perry-black-czarny.jpg","Fraki","QHP","8718369140634","8261 ZW 46"
"8868","Czaprak Eskadron Heritage Faux Fur blackblue, czarny 2018","Czaprak Eskadron Heritage Faux Fur blackblue, czarny 2018","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/czaprak-eskadron-heritage-faux-fur-blackblue-czarny-2018-8868.html#/rozmiar-vs/kolor-blackblue","http://www.pegazshop.pl/19126/czaprak-eskadron-heritage-faux-fur-blackblue-czarny-2018.jpg","Czapraki / pady","Eskadron","4060795804258","221052 413 390 / VS"
"8869","Czaprak Eskadron Heritage Faux Fur copper, brązowy 2018","Czaprak Eskadron Heritage Faux Fur copper, brązowy 2018","289.00 PLN","245.65 PLN","https://www.pegazshop.pl/czaprak-eskadron-heritage-faux-fur-copper-brązowy-2018-8869.html#/rozmiar-vs/kolor-copper","http://www.pegazshop.pl/19117/czaprak-eskadron-heritage-faux-fur-copper-brązowy-2018.jpg","Czapraki / pady","Eskadron","4060795804289","221052 413 680 / VS"
"8876","Bandaże polarowe Eskadron Heritage Fleece ivory, białe 2018","Bandaże polarowe Eskadron Heritage Fleece ivory, białe 2018","105.00 PLN","84.00 PLN","https://www.pegazshop.pl/bandaże-polarowe-eskadron-heritage-fleece-ivory-białe-2018-8876.html#/rozmiar-full/kolor-ivory","http://www.pegazshop.pl/18665/bandaże-polarowe-eskadron-heritage-fleece-ivory-białe-2018.jpg","Bandaże polarowe","Eskadron","4060795805422","610052 270 020 / SATZ"
"8931","Bluzka techniczna dla zawodników WKKW QHP Titanium gray, szara","Bluzka konkursowa firmy QHP. Wykonana a wysokiej jakości mikro-poliestru. Posiada ozdobny wzór jednorożca i dwóch gwiazdek z przodu koszulki, kolorowy nadruk z tyłu bluzki oraz konierzyk ozdobiony kryształkami.","123.00 PLN","92.25 PLN","https://www.pegazshop.pl/bluzka-techniczna-dla-zawodników-wkkw-qhp-titanium-szara-8931.html#/rozmiar-38/kolor-szary","http://www.pegazshop.pl/9720/bluzka-techniczna-dla-zawodników-wkkw-qhp-titanium-szara.jpg,http://www.pegazshop.pl/9721/bluzka-techniczna-dla-zawodników-wkkw-qhp-titanium-szara.jpg","Koszule konkursowe","QHP","8718369159650","8313 TIT 38"
"8931","Bluzka techniczna dla zawodników WKKW QHP Titanium gray, szara","Bluzka konkursowa firmy QHP. Wykonana a wysokiej jakości mikro-poliestru. Posiada ozdobny wzór jednorożca i dwóch gwiazdek z przodu koszulki, kolorowy nadruk z tyłu bluzki oraz konierzyk ozdobiony kryształkami.","123.00 PLN","92.25 PLN","https://www.pegazshop.pl/bluzka-techniczna-dla-zawodników-wkkw-qhp-titanium-szara-8931.html#/rozmiar-42/kolor-szary","http://www.pegazshop.pl/9720/bluzka-techniczna-dla-zawodników-wkkw-qhp-titanium-szara.jpg,http://www.pegazshop.pl/9721/bluzka-techniczna-dla-zawodników-wkkw-qhp-titanium-szara.jpg","Koszule konkursowe","QHP","8718369159650","8313 TIT 38"
"8953","Bluzka konkursowa damska Equiline Catherine biała","Bluzka konkursowa damska Catherine firmy Equiline.","439.00 PLN","307.30 PLN","https://www.pegazshop.pl/bluzka-konkursowa-damska-equiline-catherine-biała-8953.html#/rozmiar-s/kolor-biały","http://www.pegazshop.pl/9806/bluzka-konkursowa-damska-equiline-catherine-biała.jpg","Wyprzedaż","Equiline","8033141182795","H00720-001 S"
"8953","Bluzka konkursowa damska Equiline Catherine biała","Bluzka konkursowa damska Catherine firmy Equiline.","439.00 PLN","307.30 PLN","https://www.pegazshop.pl/bluzka-konkursowa-damska-equiline-catherine-biała-8953.html#/rozmiar-m/kolor-biały","http://www.pegazshop.pl/9806/bluzka-konkursowa-damska-equiline-catherine-biała.jpg","Wyprzedaż","Equiline","8033141182795","H00720-001 S"
"8954","Bluzka konkursowa damska Equiline Isabel biała","Bluzka konkursowa damska Isabel Equiline.","359.00 PLN","258.48 PLN","https://www.pegazshop.pl/bluzka-konkursowa-damska-equiline-isabel-biała-8954.html#/rozmiar-xs/kolor-biały","http://www.pegazshop.pl/9807/bluzka-konkursowa-damska-equiline-isabel-biała.jpg","Wyprzedaż","Equiline","8033141168010","H00504-001 XS"
"8954","Bluzka konkursowa damska Equiline Isabel biała","Bluzka konkursowa damska Isabel Equiline.","359.00 PLN","258.48 PLN","https://www.pegazshop.pl/bluzka-konkursowa-damska-equiline-isabel-biała-8954.html#/rozmiar-s/kolor-biały","http://www.pegazshop.pl/9807/bluzka-konkursowa-damska-equiline-isabel-biała.jpg","Wyprzedaż","Equiline","8033141168010","H00504-001 XS"
"8954","Bluzka konkursowa damska Equiline Isabel biała","Bluzka konkursowa damska Isabel Equiline.","359.00 PLN","258.48 PLN","https://www.pegazshop.pl/bluzka-konkursowa-damska-equiline-isabel-biała-8954.html#/rozmiar-m/kolor-biały","http://www.pegazshop.pl/9807/bluzka-konkursowa-damska-equiline-isabel-biała.jpg","Wyprzedaż","Equiline","8033141168010","H00504-001 XS"
"8954","Bluzka konkursowa damska Equiline Isabel biała","Bluzka konkursowa damska Isabel Equiline.","359.00 PLN","258.48 PLN","https://www.pegazshop.pl/bluzka-konkursowa-damska-equiline-isabel-biała-8954.html#/rozmiar-l/kolor-biały","http://www.pegazshop.pl/9807/bluzka-konkursowa-damska-equiline-isabel-biała.jpg","Wyprzedaż","Equiline","8033141168010","H00504-001 XS"
"9121","Otręby ryżowe Pro-Linen Rice Boost","Otręby Ryżowe dla koni Rice Boots firmy Pro-Linen. <br><br>Koń w dobrej kondycji, o wspaniałej muskulaturze i lśniącej sierści, zawsze chętny do współpracy i wolny od nadmiaru energii to ideał, o którym marzy każdy hodowca i jeździec.<br><br>Na wszystkie te cechy ogromny wpływ wywiera prawidłowe żywienie koni, które wiąże się z koniecznością zastosowania zróżnicowanej diety. Często jest to trudne do osiągnięcia w standardowych, stajennych systemach żywieniowych.<br><br>Pro-Linen Rice Boost<br><br>Idealnym rozwiązaniem rozwijającym muskulaturę i wzbogacającym koński jadłospis o cenne mikro i makroelementy może być zastosowanie w pełni naturalnego koncentratu Pro-Linen Rice Boost, który w przeciwieństwie do wielu preparatów dostępnych na rynku jest wolny od środków chemicznych, a proces technologiczny, w którym powstaje gwarantuje jego wysoką wartość biologiczną.<br><br>Główne cechy produktu:<br><br>   - pomaga budować muskulaturę<br>   - dostarcza mikro i makroelementów<br>   - jest naturalny, w 100% wolny od środków chemicznych<br>   - zawiera unikalną formułę Pro Active Organic Complex™ oraz wysoką koncentrację naturalnej witaminy E i organicznej formy Selenu Selplex®<br><br>Przeznaczenie Pro-Linen Rice Boost<br><br>Pro-Linen Rice Boost to otręby ryżowe o wysokiej zawartości tłuszczu, z dodatkiem łusek sojowych, które z powodzeniem mogą być stosowane u koni sportowych, hodowlanych, szczególnie u tych, u których pożądane jest rozbudowanie muskulatury. Regularne stosowanie koncentratu może wpłynąć na prawidłową budowę, wzrost i funkcjonowanie aparatu mięśniowego oraz poprawę płodności u koni.<br><br>Wyjątkowy skład<br><br>Głównym składnikiem Pro-Linen Rice Boost są otręby ryżowe powstające z warstw zewnętrznych pełnego ziarna ryżu, które usuwane są przy szlifowaniu ziaren. Właśnie w tych warstwach znajdują się zarodki ryżowe, które zawierają cenne składniki odżywcze oraz mikroelementy stymulujące metabolizm, a tym samym poprawiające kondycję całego organizmu.<br><br>Otręby ryżowe są bogate w witaminy E, B1 i B3 oraz Gamma-Oryzanol, który dodatnio wpływa na wzrost muskulatury i przyspieszenie przemiany materii we włóknach mięśniowych.<br><br>Witamina E jest niezbędna do prawidłowego funkcjonowania układu odpornościowego, korzystnie wpływa na rozbudowę mięśni, ma również wpływ na poprawę płodności u koni hodowlanych.<br><br>Witaminy z grupy B są niezbędne dla właściwego metabolizmu i tworzenia struktur komórkowych odpowiedzialnych za funkcję układu nerwowego oraz mięśniowego.<br><br>Dodatek selenu wraz z witaminą E pomaga w ochronie mięśni przed uszkodzeniami oksydacyjnymi i w rozwoju rzeźby mięśni.<br><br>Na olej ryżowy zawarty w Pro-Linen Rice Boost składa się aż 80% wielonienasyconych kwasów tłuszczowych, które są naturalnymi antyoksydantami.<br><br>Stosując w żywieniu koni Pro-Linen Rice Boost - Otręby Ryżowe możesz zwiększyć koncentrację energii w dawce pokarmowej, zmniejszając tym samym konieczność stosowania większej ilości pasz zbożowych zawierających skrobię. Dzięki temu zminimalizujesz ryzyko wystąpienia niebezpiecznych chorób, takich jak ochwat, kolki czy wrzody.<br><br>Wprowadzając ten cenny dodatek paszowy do codziennej diety twojego konia możesz:<br><br>   - dostarczyć substancji wpływających na przyrost masy mięśniowej<br>   - zapewnić mu źródło wolno uwalnianej energii<br>   - przyspieszyć proces regeneracji mięśni<br>   - wpłynąć na wzmocnienie rogu kopytowego<br>   - zadbać o poprawę stanu sierści<br>   - poprawić płodność<br><br>Już teraz możesz zadbać o zdrowie swojego konia. Wypróbuj Pro-Linen Rice Boost - Otręby Ryżowe i przekonaj się o jego skuteczności. Stosuj koncentrat regularnie, a już po miesiącu zobaczysz zdumiewające efekty. W przypadku braku satysfakcji istnieje możliwość zwrotu pieniędzy za zamówiony towar.<br><br>Skład: otręby ryżowe, łuska sojowa,  węglan wapnia,<br><br>Składniki analityczne:<br><br>   - Białko 15 %<br>   - Tłuszcz surowy 17 %<br>   - Włókno surowe 7 %<br>   - Popiół surowy 7 %<br>   - Skrobia 24 %<br>   - Energia Strawna 16 MJ/kg<br><br>Dodatki w 1 kg: <br><br>   - Wit. A 16000 IE<br>   - Wit. D 1750 IE<br>   - Wit. E 450 mg<br>   - Wit. B1 14 mg<br>   - Wit. B2 15 mg<br>   - Wit. B6 7 mg<br>   - Wit. B12 40 mcg<br>   - Cukry 5,4 %<br>   - Jod 1,3 mg<br>   - Selen 0,9 mg<br>   - Miedź 75 mg<br>   - Cynk 360 mg<br>   - Żelazo 460 mg<br>   - Kobalt 5 mg<br>   - Mangan 350 mg<br>   - Chlorek choliny 250 mg<br>   - Biotyna 360 mcg<br>   - Kwas foliowy 4 mg<br>   - Pantotenol Ca 18 mg<br>   - Kwas nikotynowy 4 mg<br><br>Zalecane żywienie:<br><br>Źrebięta, kuce: 90-120 g na 100 kg masy ciała<br><br>Rekreacja:70-90 g na 100 kg masy ciała<br><br>Sport: 90-180 g na 100 kg masy ciała<br><br>Konie hodowlane: 60-110 g na 100 kg masy ciała<br><br>Klacze w laktacji i ogiery w sezonie reprodukcyjnym: 60-120 g na 100 kg masy ciała<br><br>W przypadku karmienia koni chorych dietę należy skonsultować z lekarzem weterynarii.","118.00 PLN","118.00 PLN","https://www.pegazshop.pl/otręby-ryżowe-pro-linen-rice-boost-9121.html#/rozmiar-15_kg","http://www.pegazshop.pl/19808/otręby-ryżowe-pro-linen-rice-boost.jpg","Otręby ryżowe","Pro-Linen","5901646951761","RICE BOOST 15KG"
"9125","Musli Day Complex Light Pro-Linen","Day Complex Light pasza firmy Pro-Linen. <br><br>Day Complex Light Musli pasza wolna od owsa, odpowiednio zbilansowana, by zapewnić minimalną ilość energii, a maksymalną ilość składników niezbędnych do właściwego funkcjonowania organizmu konia.<br><br>Główne cechy produktu:<br><br>   - nie zawiera owsa<br>   - dostarcza optymalną ilość energii<br>   - posiada bogaty skład<br>   - jest smaczna i aromatyczna<br><br>Przeznaczenie Pro-Linen Day Complex Light Musli <br><br>Pasza dla koni w lekkim treningu, która może również znaleźć zastosowanie w żywieniu kopytnych z tendencjami do nadwagi. Jest lekkostrawna i niskoenergetyczna dzięki czemu nadaje się dla koni z nadpobudliwością. Jest uzupełnieniem codziennej dawki witamin i minerałów. Aromatyczny zapach ziół oraz wyjątkowy smak mogą pobudzić apetyt nawet u największych niejadków. <br><br>Wyjątkowy skład<br><br>Bogata w mikro i makroelementy, pokrywa zapotrzebowanie minerałowo-witaminowe. Dodatek olejów tłoczonych na zimno poprawia jakość sierści i kopyt. Mieszanka traw niskocukrowych i sieczki zapewnia odpowiednią ilość włókna niezbędnego do prawidłowego trawienia.<br><br>Wprowadzając paszę Pro-Linen Day Complex Light Musli jako podstawę diety Twojego konia możesz:<br><br>   - zaspokoić jego dzienne zapotrzebowanie na witaminy i minerały<br>   - wpłynąć na poprawę wyglądu<br>   - uchronić przed nadwagą<br>   - uwolnić od nadpobudliwości<br>   - dostarczyć paszę odpowiednią w lekkim treningu<br>   - zredukować ilość owsa do minimum, tym samym uniknąć zbyt dużej energii w dawce pokarmowej<br><br>Kupuj świadomie<br><br>Zapoznaj się ze szczegółowym składem ilościowym i jakościowym oferowanej paszy. Zwróć uwagę na źródła minerałów i witamin oraz ich koncentrację i proporcje. Szczególne znaczenie dla koni mają witaminy A, D, E oraz pierwiastki: cynk, miedź, biotyna, selen, mangan i kobalt.<br><br>Chcesz zadbać o zdrowie swojego konia. Sprawdź nas i wypróbuj Pro-Linen Day Complex Light Musli. Przekonaj się o jego skuteczności. Stosuj regularnie, a już po miesiącu zobaczysz zdumiewające efekty. Gwarantujemy Twoją satysfakcję albo zwrot pieniędzy za zamówiony towar*.<br><br>Nie zwlekaj, kup teraz Pro-Linen Day Complex Light Musli i spraw przyjemność swojemu koniowi.<br><br>Skład: płatki jęczmienne, płatki kukurydziane, melasa z buraków cukrowych, sieczka z lucerny, wysłodki buraczane, siemię lniane prasowane, otręby ryżowe Rice Boost™, łuski słonecznika, łuski sojowe, otręby pszenne, zioła (mięta pieprzowa, czosnek, jeżówka purpurowa), sól, drożdże piwne, susz z trawy łąkowej, mieszanina olei tłoczonych na zimno (lniany, rzepakowy, rydzowy, z ogórecznika), Pro yeast live™- żywe kultury drożdży otoczkowane, chelaty : miedziowy, cynkowy, manganowy, żelazowy<br><br>Składniki analityczne: <br><br>   - Białko surowe 11,5%<br>   - Włókno surowe 10,2 %<br>   - Popiół surowy 8,0%<br>   - Tłuszcz surowy 3%<br>   - Skrobia 28 %<br>   - Energia strawna 11,5 MJ/kg<br><br>Dodatki w 1 kg:<br><br>   - Wapń 1,3%<br>   - Fosfor 0,6%<br>   - Witamina D3 1339,29 IE<br>   - Witamina A 12202,38 IE<br>   - Sód 1,2 %<br>   - Magnez 0,9 %<br>   - Chl. cholinowy 505,95 mg<br>   - Witamina E 247,02 mg<br>   - Żelazo 123,51 mg<br>   - Cynk 98,21 mg<br>   - Mangan 69,64 mg<br>   - Kwas nikotynowy 44,05 mg<br>   - Miedź 26,04 mg<br>   - Kwas pantotenowy 14,88 mg<br>   - B2 13,1 mg<br>   - B1 10,12 mg<br>   - B6 6,10 mg<br>   - Kwas foliowy 3,27 mg<br>   - Jod 0,71 mg<br>   - Selen 0,3 mg<br>   - Kobalt 0,11 mg<br>   - Biotyna 386,90 mcg<br>   - B12 38,69 mcg<br><br>Zalecane żywienie:<br><br>W zależności od intensywności treningu i wagi konia 350 g – 700 g na 100 kg masy ciała w pełni pokrywa zapotrzebowanie minerałowo-witaminowe. Można podawać w ilości 50/50 z owsem, wówczas jednak zaleca się uzupełnienie diety w dodatki minerałowo-witaminowe. Chcąc zwiększyć efekt przyrostu mięśni można dodatkowo zastosować Rice Boost. W przypadku karmienia koni chorych dietę należy skonsultować z lekarzem weterynarii.","82.00 PLN","82.00 PLN","https://www.pegazshop.pl/musli-day-complex-light-pro-linen-9125.html#/rozmiar-20_kg","http://www.pegazshop.pl/10002/musli-day-complex-light-pro-linen.jpg,http://www.pegazshop.pl/10003/musli-day-complex-light-pro-linen.jpg","Konie rekreacyjne","Pro-Linen","5901646951495","DAY COMPLEX LIGHT 20KG"
"9126","Wysłodki buraczane szybkie Beet Quick Pro-Linen","Wysłodki buraczane Beet Quick firmy Pro-Linen.<br>Już dziś podawaj wysokiej jakości pasze objętościowe, aby w przyszłości uratować Twojego konia przed schorzeniami układu pokarmowego.<br><br>Konie w warunkach naturalnych żyją w ciągłym ruchu, spędzając większą część dnia na skubaniu traw i ziół. Udomowienie naszych kopytnych przyjaciół doprowadziło do przewrotu w ich sposobie odżywiania się. Często stosowane pasze, mają niekorzystne działanie dla wrażliwego końskiego układu pokarmowego.<br><br>Pro-linen Beet Quick<br><br>Właściciele często uważają owies za podstawową paszę używaną w żywieniu koni. Nic bardziej mylnego. Podstawę powinny stanowić wysokiej jakości pasze objętościowe. Najbardziej odpowiednie dla koni byłoby zapewnienie stałego dostępu do zielonego pastwiska, co w naszym klimacie przez cały sezon nie jest możliwe. Objętościowe pasze dla koni podawane są najczęściej w postaci siana. Jednak często jego jakość nie jest zadawalająca, albo niektórzy właściciele stajni i pensjonatów ze względów na oszczędności podają je w ograniczonych ilościach.<br><br>Alternatywą dla karm treściwych oraz uzupełnieniem niedoborów pasz objętościowych może być zastosowanie niemelasowanych wysłodków buraczanych.<br><br>W przeciwieństwie zwykłych wysłodków buraczanych Beet Quick są zbilansowane, mają optymalne proporcje wapnia do fosforu. Są ekonomiczne w stosowaniu, ponieważ nie trzeba dodatkowo używać otrębów pszennych. Stosując Pro-Linen Beat Quick zaoszczędzisz pieniądze oraz czas dzięki szybkiej metodzie przyrządzania.<br><br>Pro-linen Beet Quick - szybkie wysłodki buraczane niemelasowane mogą stać się idealnym uzupełnieniem codziennego jadłospisu twojego konia. Zawierają one wysokiej jakości włókna, które są konieczne do prawidłowego funkcjonowania układu pokarmowego. Oprócz włókna są także źródłem wapnia i błonnika, dzięki czemu nadają się również dla klaczy karmiących i źrebiąt.<br><br>Główne cechy produktu:<br><br>   - zdrowa alternatywa dla karm treściwych<br>   - dobroczynny wpływ na układ pokarmowy<br>   - optymalny skład, bogate źródło wapnia i błonnika<br>   - praktyczne i wygodne w stosowaniu<br><br>Pro-Linen wysłodki buraczane niemelasowane sprawdzą się dla koni:<br><br>   - Intensywnie pracujących, potrzebujących wolno uwalnianej energii oraz zwiększeniu masy ciała<br>   - z alergią, mających problemy z układem oddechowym<br>   - w słabiej kondycji, potrzebujących zwiększenia masy ciała<br>   - nie mających dostępu do pastwisk jako alternatywa pasz objętościowych<br>   - starszych, mających problemy z uzębieniem<br>   - z problemami układu pokarmowego oraz tendencją do ochwatów jako dobry zamiennik owsa<br><br>Wyjątkowy skład<br><br>Dzięki zastosowaniu unikalnej receptury Pro-Linen Beet Quick są bardziej praktyczne od tradycyjnych wysłodków. Oprócz łatwości w przygotowaniu cechują się również walorami zdrowotnymi. Zostały wzbogacone o łuskę sojową oraz otręby pszenne, dzięki temu zawierają jeszcze więcej wysokiej jakości włókien pokarmowych. Mają również korzystniejszy bilans wapnia i fosforu.<br><br>Pro-Linen Beet Quick to ulepszona wersja tradycyjnych wysłodów buraczanych niemelasowanych. Zastosowaliśmy nową technologię, dzięki której znacznie skróciliśmy czas przygotowania wysłodków - wystarczy jedynie 15 minut i gotowe.<br><br>Decydując się na Pro-linen Beet Quick - szybkie wysłodki niemelaasowane:<br><br>   - dostarczysz swojemu koniowi wysokiej jakości włókna pokarmowe oraz białko<br>   - zminimalizujesz ryzyko wystąpienia ochwatu<br>   - zapewnisz źródło wolno uwalnianej energii<br>   - zaoszczędzisz czas dzięki szybkiej metodzie przyrządzania<br>   - zaoszczędzisz pieniądze (nie musisz stosować dodatkowo otrębów pszennych)<br><br>Kupuj świadomie<br><br>Zapoznaj się ze szczegółowym składem ilościowym i jakościowym oferowanej paszy. Zwróć uwagę na źródła minerałów i witamin oraz ich koncentrację i proporcje.<br><br>Skład: wysłodki buraczane, łuska sojowa, otręby pszenne<br><br>Składniki analityczne:<br><br>   - Białko 6,2 %<br>   - Tłuszcz 0,65 %<br>   - Włókno 18,00 %<br>   - Popiół 9,00 %<br>   - Skrobia 27 %<br>   -  Energia strawna 10,5, MJ/kg<br><br>Dodatki w 1 kg:<br><br>   - Wit. A 16000 IE<br>   - Wit. D 1750 IE<br>   - Wit. E 450 mg<br>   - Wit. B1 14 mg<br>   - Wit. B2 15 mg<br>   - Wit. B6 7 mg<br>   - Wit. B12 40 mcg<br>   - Cukry 5,4 %<br>   - Jod 1,3 mg<br>   - Selen 0,9 mg<br>   - Miedź 75 mg<br>   - Cynk 360 mg<br>   - Żelazo 460 mg<br>   - Kobalt 5 mg<br>   - Mangan 350 mg<br>   - Chlorek choliny 250 mg<br>   - Biotyna 360 mcg<br>   - Kwas foliowy 4 mg<br>   - Pantotenol Ca 18 mg<br>   - Kwas nikotynowy 4 mg<br><br>Zalecane żywienie:<br><br>160 g - 500 g na 100 kg masy konia ( suchej masy przed namoczeniem)<br><br>UWAGA!<br>Linen Beet Quick przed podaniem  należy zalać gorącą wodą. Po 15 min w celu ostudzenia można dolać zimnej wody i całość dokładnie wymieszać. Przygotować w proporcjach trzy części wody na jedna cześć paszy. Beet Mix są gotowe do podania już po 15 minutach. Przed podaniem sprawdzić czy całość podawanej paszy nasiąknęła wodą i jest odpowiednio miękka oraz czy jest przestudzona.<br><br>W przypadku karmienia koni chorych dietę należy skonsultować z lekarzem weterynarii.","82.00 PLN","82.00 PLN","https://www.pegazshop.pl/wysłodki-buraczane-szybkie-beet-quick-pro-linen-9126.html#/rozmiar-20_kg","http://www.pegazshop.pl/19779/wysłodki-buraczane-szybkie-beet-quick-pro-linen.jpg","Wysłodki buraczane","Pro-Linen","5901646951365","BEET QUICK 20KG"
